sample,temperature,residence_time,pressure,heat_rate,wc,vm,fc,ac,c,h,o,n,s,cl,hc,oc,lhv,devol_yield,Category
sewage_82,600,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,9.63070239,biomass
sewage_83,600,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,20.48104956,biomass
sewage_84,600,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,7.439286812,biomass
sewage_85,600,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,5.423838909,biomass
sewage_86,600,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,17.04436642,biomass
sewage_87,600,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,15.34130894,biomass
sewage_88,600,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,11.17174038,biomass
sewage_89,600,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,16.18655693,biomass
sewage_90,600,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,13.3105802,biomass
sewage_91,600,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,19.64980545,biomass
sewage_93,600,5.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,32.87388008,biomass
sewage_94,600,5.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,34.4422043,biomass
sewage_95,600,5.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,19.50303381,biomass
sewage_97,600,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,37.66432284,biomass
sewage_98,600,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,45.22686025,biomass
sewage_99,600,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,38.49794888,biomass
sewage_100,800,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,15.97417181,biomass
sewage_101,800,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,23.89558233,biomass
sewage_102,800,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,26.34833391,biomass
sewage_103,800,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,50.46594982,biomass
sewage_104,800,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,26.90114068,biomass
sewage_105,800,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,40.77153309,biomass
sewage_106,800,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,31.12033195,biomass
sewage_107,800,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,25.82089552,biomass
sewage_108,800,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,25.20024646,biomass
sewage_109,800,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,61.55971753,biomass
sewage_111,800,5.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,40.55106319,biomass
sewage_112,800,5.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,44.67697907,biomass
sewage_113,800,5.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,47.58925285,biomass
sewage_114,800,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,47.49232344,biomass
sewage_115,800,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,51.11459969,biomass
sewage_117,800,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,46.75608235,biomass
sewage_118,1000,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,44.68283582,biomass
sewage_119,1000,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,36.70454545,biomass
sewage_120,1000,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,33.18250377,biomass
sewage_121,1000,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,39.07319642,biomass
sewage_122,1000,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,40.80442125,biomass
sewage_123,1000,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,42.69406393,biomass
sewage_124,1000,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,47.36283186,biomass
sewage_125,1000,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,44.04128871,biomass
sewage_126,1000,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,50.51783659,biomass
sewage_127,1000,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,51.94158646,biomass
sewage_128,1000,5.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,50.46594982,biomass
sewage_129,1000,5.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,51.94127243,biomass
sewage_130,1000,5.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,48.37149307,biomass
sewage_131,1000,5.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,51.76366843,biomass
sewage_132,1000,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,52.60351317,biomass
sewage_133,1000,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,54.7536433,biomass
sewage_134,1000,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,55.74526996,biomass
sewage_135,1000,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,57.90435577,biomass
sewage_137,600,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,8.79088785,biomass
sewage_138,600,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,11.96046129,biomass
sewage_139,600,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,15.45375471,biomass
sewage_140,600,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,10.42105263,biomass
sewage_141,600,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,19.7689769,biomass
sewage_142,600,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,12.11473909,biomass
sewage_143,600,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,34.55532926,biomass
sewage_145,600,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,46.70679887,biomass
sewage_146,600,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,29.85172982,biomass
sewage_147,600,5.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,37.57025508,biomass
sewage_148,600,5.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,28.53089533,biomass
sewage_149,600,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,35.5570161,biomass
sewage_150,600,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,38.10696692,biomass
sewage_151,800,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,23.26195365,biomass
sewage_152,800,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,44.65601966,biomass
sewage_153,800,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,22.73460174,biomass
sewage_154,800,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,23.64024173,biomass
sewage_155,800,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,23.53448276,biomass
sewage_156,800,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,39.59346001,biomass
sewage_157,800,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,41.7812142,biomass
sewage_159,1000,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,56.02182123,biomass
sewage_160,1000,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,47.2802024,biomass
sewage_176,600,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,61.07806691,biomass
sewage_177,600,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,29.85924933,biomass
sewage_180,800,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,27.356463,biomass
sewage_182,800,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,53.46341463,biomass
sewage_183,800,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,55.04385965,biomass
sewage_184,800,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,49.28689884,biomass
sewage_186,800,5.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,46.3800905,biomass
sewage_203,800,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,36.95026716,biomass
sewage_204,800,10.0,5.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,19.79396615,biomass
sewage_205,800,10.0,10.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,34.08219178,biomass
sewage_206,800,10.0,20.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,38.26210826,biomass
sewage_209,800,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,29.26368785,biomass
sewage_210,800,10.0,5.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,33.23970037,biomass
sewage_211,800,10.0,10.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,45.15306122,biomass
sewage_212,800,10.0,20.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,34.80090644,biomass
sewage_213,800,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,52.82600665,biomass
sewage_214,800,10.0,5.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,35.12157468,biomass
sewage_215,800,10.0,10.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,23.68009997,biomass
sewage_216,800,10.0,20.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,45.34588917,biomass
sewage_217,800,10.0,5.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,30.15053763,biomass
sewage_218,800,10.0,10.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,35.00615764,biomass
sewage_219,800,10.0,5.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,45.01898919,biomass
sewage_220,800,10.0,5.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,47.50462107,biomass
sewage_221,800,10.0,5.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,48.36975994,biomass
sewage_222,800,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,49.36838511,biomass
sewage_223,800,10.0,10.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,47.36129905,biomass
sewage_224,800,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,48.84696017,biomass
sewage_225,800,10.0,10.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,45.34330387,biomass
sewage_226,800,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,49.49622166,biomass
sewage_227,800,10.0,10.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,43.46771749,biomass
sewage_228,600,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,42.35932591,biomass
sewage_229,800,10.0,20.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,25.37462537,biomass
sewage_230,600,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,29.45736434,biomass
sewage_231,800,10.0,20.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,48.84615385,biomass
sewage_232,600,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,44.289793,biomass
sewage_233,800,10.0,20.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,29.36235204,biomass
sewage_251,600,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,10.62271062,biomass
sewage_252,600,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,17.17724289,biomass
sewage_253,600,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,24.40604752,biomass
sewage_254,600,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,21.47398844,biomass
sewage_255,600,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,14.38797423,biomass
sewage_256,600,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,25.77077748,biomass
sewage_257,600,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,38.08174828,biomass
sewage_258,600,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,35.97091531,biomass
sewage_259,600,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,21.2295082,biomass
sewage_260,600,5.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,39.11796343,biomass
sewage_261,600,5.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,41.19579501,biomass
sewage_262,600,5.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,42.5077506,biomass
sewage_265,600,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,49.37432964,biomass
sewage_266,600,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,43.18671178,biomass
sewage_267,600,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,47.47715534,biomass
sewage_268,800,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,29.81557377,biomass
sewage_269,800,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,36.28255441,biomass
sewage_270,800,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,28.37028161,biomass
sewage_271,800,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,47.78510839,biomass
sewage_272,800,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,47.50610394,biomass
sewage_273,800,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,45.12396694,biomass
sewage_274,800,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,41.77436256,biomass
sewage_275,800,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,46.71437866,biomass
sewage_276,800,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,40.04931314,biomass
sewage_277,800,5.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,49.7456765,biomass
sewage_278,800,5.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,48.66482505,biomass
sewage_279,800,5.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,46.07082631,biomass
sewage_281,800,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,50.49216187,biomass
sewage_282,800,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,48.09395456,biomass
sewage_283,800,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,45.99474721,biomass
sewage_284,1000,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,36.47320013,biomass
sewage_285,1000,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,29.79942693,biomass
sewage_286,1000,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,50.64680517,biomass
sewage_287,1000,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,51.4232902,biomass
sewage_288,1000,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,51.90023753,biomass
sewage_289,1000,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,56.59246575,biomass
sewage_290,1000,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,47.37055016,biomass
sewage_292,1000,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,50.7252058,biomass
sewage_293,1000,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,52.34899329,biomass
sewage_294,1000,5.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,52.67821184,biomass
sewage_295,1000,5.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,48.06048652,biomass
sewage_296,1000,5.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,49.4933749,biomass
sewage_297,1000,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,66.85779817,biomass
sewage_298,1000,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,58.54322668,biomass
sewage_299,800,10.0,10.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,23.20627803,biomass
sewage_300,800,10.0,20.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,16.59856997,biomass
sewage_302,800,10.0,20.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,40.96345515,biomass
sewage_303,1000,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,51.09926716,biomass
sewage_305,1000,10.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,54.98748659,biomass
sewage_307,600,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,32.68085106,biomass
sewage_309,600,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,26.45682688,biomass
sewage_313,600,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,26.49507949,biomass
sewage_314,600,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,13.57098186,biomass
sewage_315,600,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,21.9116321,biomass
sewage_317,1000,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,44.60719041,biomass
